trial_idx,seed,return_code,elapsed_s,termination_reason,failure_step,speed_at_failure_fps,speed_at_failure_kts,average_speed_fps,average_speed_kts,average_altitude_ft,average_altitude_msl_ft,percent_below_canyon_top_altitude,backup_steps_used,nominal_progress_fraction,mission_success,summary_json,stderr_tail
10,1347,0,3.2220356464385986,terrain_collision,614,580.0292615016174,343.65791262145467,659.615871079182,390.8116856039377,-194.45481734250552,6678.0927825207755,100.0,0,0.8674995347521743,False,/home/dasc/daniel/jsbsim-gym/output/gatekeeper_trials/trial_summaries/trial_010_summary.json,"/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/pygame/pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/gymnasium/spaces/box.py:236: UserWarning: [33mWARN: Box low's precision lowered by casting to float32, current low.dtype=float64[0m
  gym.logger.warn(
/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/gymnasium/spaces/box.py:306: UserWarning: [33mWARN: Box high's precision lowered by casting to float32, current high.dtype=float64[0m
  gym.logger.warn("
11,1348,0,3.225437879562378,terrain_collision,623,596.2845527471457,353.2889085543667,657.0554265004594,389.29466379536757,-195.95158619203448,6676.5960136712465,100.0,0,0.8773982717892508,False,/home/dasc/daniel/jsbsim-gym/output/gatekeeper_trials/trial_summaries/trial_011_summary.json,"/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/pygame/pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/gymnasium/spaces/box.py:236: UserWarning: [33mWARN: Box low's precision lowered by casting to float32, current low.dtype=float64[0m
  gym.logger.warn(
/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/gymnasium/spaces/box.py:306: UserWarning: [33mWARN: Box high's precision lowered by casting to float32, current high.dtype=float64[0m
  gym.logger.warn("
12,1349,0,2.7259321212768555,terrain_collision,395,620.0511373976098,367.37022377969663,704.1943115655364,417.2236872429577,-168.73575084041386,6703.811849022867,100.0,0,0.597675434150678,False,/home/dasc/daniel/jsbsim-gym/output/gatekeeper_trials/trial_summaries/trial_012_summary.json,"/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/pygame/pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/gymnasium/spaces/box.py:236: UserWarning: [33mWARN: Box low's precision lowered by casting to float32, current low.dtype=float64[0m
  gym.logger.warn(
/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/gymnasium/spaces/box.py:306: UserWarning: [33mWARN: Box high's precision lowered by casting to float32, current high.dtype=float64[0m
  gym.logger.warn("
13,1350,0,3.4669697284698486,mission_success,700,608.0380629020088,360.2526723399013,640.9420127976705,379.7477280011793,-146.65359978197557,6725.894000081305,100.0,0,0.9506068158077977,True,/home/dasc/daniel/jsbsim-gym/output/gatekeeper_trials/trial_summaries/trial_013_summary.json,"/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/pygame/pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/gymnasium/spaces/box.py:236: UserWarning: [33mWARN: Box low's precision lowered by casting to float32, current low.dtype=float64[0m
  gym.logger.warn(
/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/gymnasium/spaces/box.py:306: UserWarning: [33mWARN: Box high's precision lowered by casting to float32, current high.dtype=float64[0m
  gym.logger.warn("
14,1351,0,3.371886730194092,mission_success,696,611.6603716961788,362.3988314420336,647.4445159110222,383.6003554375328,-164.20989610092693,6708.337703762354,100.0,0,0.9507342991000053,True,/home/dasc/daniel/jsbsim-gym/output/gatekeeper_trials/trial_summaries/trial_014_summary.json,"/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/pygame/pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/gymnasium/spaces/box.py:236: UserWarning: [33mWARN: Box low's precision lowered by casting to float32, current low.dtype=float64[0m
  gym.logger.warn(
/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/gymnasium/spaces/box.py:306: UserWarning: [33mWARN: Box high's precision lowered by casting to float32, current high.dtype=float64[0m
  gym.logger.warn("
15,1352,0,3.1805317401885986,terrain_collision,617,585.5191703090942,346.9105943850873,658.1922783272701,389.9682300301989,-195.45107873740926,6677.096521125872,100.0,0,0.8706436081805498,False,/home/dasc/daniel/jsbsim-gym/output/gatekeeper_trials/trial_summaries/trial_015_summary.json,"/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/pygame/pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/gymnasium/spaces/box.py:236: UserWarning: [33mWARN: Box low's precision lowered by casting to float32, current low.dtype=float64[0m
  gym.logger.warn(
/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/gymnasium/spaces/box.py:306: UserWarning: [33mWARN: Box high's precision lowered by casting to float32, current high.dtype=float64[0m
  gym.logger.warn("
16,1353,0,3.2099156379699707,terrain_collision,601,589.9117891518572,349.5131496743456,669.4529072614118,396.63996970121747,-198.28206394143854,6674.2655359218425,100.0,0,0.859656316184381,False,/home/dasc/daniel/jsbsim-gym/output/gatekeeper_trials/trial_summaries/trial_016_summary.json,"/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/pygame/pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/gymnasium/spaces/box.py:236: UserWarning: [33mWARN: Box low's precision lowered by casting to float32, current low.dtype=float64[0m
  gym.logger.warn(
/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/gymnasium/spaces/box.py:306: UserWarning: [33mWARN: Box high's precision lowered by casting to float32, current high.dtype=float64[0m
  gym.logger.warn("
17,1354,0,3.375715970993042,mission_success,692,592.9943915148451,351.3395414856205,652.6591904993684,386.6899653985747,-116.63642622209409,6755.911173641187,100.0,0,0.9507340097563158,True,/home/dasc/daniel/jsbsim-gym/output/gatekeeper_trials/trial_summaries/trial_017_summary.json,"/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/pygame/pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/gymnasium/spaces/box.py:236: UserWarning: [33mWARN: Box low's precision lowered by casting to float32, current low.dtype=float64[0m
  gym.logger.warn(
/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/gymnasium/spaces/box.py:306: UserWarning: [33mWARN: Box high's precision lowered by casting to float32, current high.dtype=float64[0m
  gym.logger.warn("
18,1355,0,2.743109941482544,terrain_collision,421,603.1285457505256,357.34386320173815,703.2231045592388,416.6482628727397,-175.83957065325194,6696.708029210029,100.0,0,0.6353470288820874,False,/home/dasc/daniel/jsbsim-gym/output/gatekeeper_trials/trial_summaries/trial_018_summary.json,"/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/pygame/pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/gymnasium/spaces/box.py:236: UserWarning: [33mWARN: Box low's precision lowered by casting to float32, current low.dtype=float64[0m
  gym.logger.warn(
/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/gymnasium/spaces/box.py:306: UserWarning: [33mWARN: Box high's precision lowered by casting to float32, current high.dtype=float64[0m
  gym.logger.warn("
19,1356,0,3.4052577018737793,mission_success,697,596.6643254878805,353.51391773237543,645.5622757351513,382.4851587175993,-178.70957779252785,6693.838022070753,100.0,0,0.9507649880459086,True,/home/dasc/daniel/jsbsim-gym/output/gatekeeper_trials/trial_summaries/trial_019_summary.json,"/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/pygame/pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/gymnasium/spaces/box.py:236: UserWarning: [33mWARN: Box low's precision lowered by casting to float32, current low.dtype=float64[0m
  gym.logger.warn(
/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/gymnasium/spaces/box.py:306: UserWarning: [33mWARN: Box high's precision lowered by casting to float32, current high.dtype=float64[0m
  gym.logger.warn("
20,1357,0,3.3594088554382324,terrain_collision,662,590.0881507321853,349.6176410450141,648.654433955919,384.31721221933685,-208.5810300054436,6663.966569857837,100.0,0,0.9203031485239271,False,/home/dasc/daniel/jsbsim-gym/output/gatekeeper_trials/trial_summaries/trial_020_summary.json,"/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/pygame/pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/gymnasium/spaces/box.py:236: UserWarning: [33mWARN: Box low's precision lowered by casting to float32, current low.dtype=float64[0m
  gym.logger.warn(
/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/gymnasium/spaces/box.py:306: UserWarning: [33mWARN: Box high's precision lowered by casting to float32, current high.dtype=float64[0m
  gym.logger.warn("
21,1358,0,3.325859308242798,terrain_collision,655,601.1732225798721,356.1853659949118,654.0967125773218,387.5416738716572,-209.2961960690718,6663.251403794209,100.0,0,0.9171133574665354,False,/home/dasc/daniel/jsbsim-gym/output/gatekeeper_trials/trial_summaries/trial_021_summary.json,"/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/pygame/pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/gymnasium/spaces/box.py:236: UserWarning: [33mWARN: Box low's precision lowered by casting to float32, current low.dtype=float64[0m
  gym.logger.warn(
/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/gymnasium/spaces/box.py:306: UserWarning: [33mWARN: Box high's precision lowered by casting to float32, current high.dtype=float64[0m
  gym.logger.warn("
22,1359,0,3.4187633991241455,terrain_collision,696,596.309425891145,353.3036454880259,635.0183762898787,376.23806962269373,-159.32157861503765,6713.226021248243,100.0,0,0.9409254567581887,False,/home/dasc/daniel/jsbsim-gym/output/gatekeeper_trials/trial_summaries/trial_022_summary.json,"/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/pygame/pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/gymnasium/spaces/box.py:236: UserWarning: [33mWARN: Box low's precision lowered by casting to float32, current low.dtype=float64[0m
  gym.logger.warn(
/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/gymnasium/spaces/box.py:306: UserWarning: [33mWARN: Box high's precision lowered by casting to float32, current high.dtype=float64[0m
  gym.logger.warn("
23,1360,0,3.2125141620635986,terrain_collision,605,579.7106764455082,343.4691561523561,666.5496955178024,394.91986391703,-194.03584038609642,6678.511759477185,100.0,0,0.8631725506065078,False,/home/dasc/daniel/jsbsim-gym/output/gatekeeper_trials/trial_summaries/trial_023_summary.json,"/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/pygame/pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/gymnasium/spaces/box.py:236: UserWarning: [33mWARN: Box low's precision lowered by casting to float32, current low.dtype=float64[0m
  gym.logger.warn(
/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/gymnasium/spaces/box.py:306: UserWarning: [33mWARN: Box high's precision lowered by casting to float32, current high.dtype=float64[0m
  gym.logger.warn("
24,1361,0,3.3947010040283203,terrain_collision,655,589.4745111144222,349.25406954243795,653.9473173270114,387.4531596133519,-206.28317648692246,6666.2644233763585,100.0,0,0.9189462590628904,False,/home/dasc/daniel/jsbsim-gym/output/gatekeeper_trials/trial_summaries/trial_024_summary.json,"/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/pygame/pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/gymnasium/spaces/box.py:236: UserWarning: [33mWARN: Box low's precision lowered by casting to float32, current low.dtype=float64[0m
  gym.logger.warn(
/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/gymnasium/spaces/box.py:306: UserWarning: [33mWARN: Box high's precision lowered by casting to float32, current high.dtype=float64[0m
  gym.logger.warn("
25,1362,0,2.660569190979004,terrain_collision,392,619.4725220117009,367.02740356539,709.9380769539031,420.6267749058858,-168.8030250966558,6703.744574766625,100.0,0,0.598309853355485,False,/home/dasc/daniel/jsbsim-gym/output/gatekeeper_trials/trial_summaries/trial_025_summary.json,"/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/pygame/pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/gymnasium/spaces/box.py:236: UserWarning: [33mWARN: Box low's precision lowered by casting to float32, current low.dtype=float64[0m
  gym.logger.warn(
/home/dasc/daniel/jsbsim-gym/.venv/lib/python3.13/site-packages/gymnasium/spaces/box.py:306: UserWarning: [33mWARN: Box high's precision lowered by casting to float32, current high.dtype=float64[0m
  gym.logger.warn("
